overall,age
61,18
61,17
61,20
61,19
61,19
61,18
61,19
61,18
61,17
61,17
61,18
61,18
61,20
61,20
61,20
61,20
61,19
61,19
61,19
61,18
61,18
61,20
61,18
61,20
61,20
61,19
61,20
61,19
61,20
61,19
61,19
61,19
61,19
61,19
61,20
61,19
61,18
61,19
61,18
61,19
61,18
61,20
61,21
61,20
61,20
61,21
61,21
61,19
61,19
61,20
61,19
61,20
61,21
61,18
61,20
61,20
61,18
61,18
61,20
61,18
61,19
61,19
61,18
61,19
61,18
61,18
61,21
61,21
61,20
61,20
61,20
61,20
61,19
61,19
61,19
61,21
61,20
61,20
61,20
61,19
61,21
61,19
61,20
61,20
61,18
61,19
61,18
61,19
61,20
61,20
61,18
61,19
61,19
61,18
61,19
61,21
61,19
61,21
61,20
61,20
61,20
61,19
61,20
61,21
61,20
61,21
61,20
61,22
61,20
61,21
61,19
61,19
61,19
61,19
61,21
61,19
61,20
61,21
61,19
61,20
61,19
61,20
61,19
61,20
61,20
61,21
61,22
61,21
61,21
61,21
61,20
61,21
61,21
61,20
61,20
61,21
61,19
61,22
61,21
61,20
61,20
61,20
61,20
61,20
61,19
61,20
61,21
61,20
61,20
61,19
61,19
61,20
61,20
61,20
61,19
61,19
61,19
61,22
61,21
61,17
61,22
61,21
61,21
61,21
61,22
61,21
61,21
61,22
61,21
61,21
61,22
61,22
61,22
61,21
61,20
61,21
61,20
61,21
61,22
61,21
61,22
61,21
61,21
61,22
61,20
61,20
61,20
61,21
61,21
61,21
61,20
61,21
61,20
61,21
61,19
61,21
61,22
61,22
61,22
61,21
61,22
61,21
61,21
61,20
61,22
61,22
61,22
61,21
61,21
61,22
61,22
61,20
61,21
61,21
61,20
61,22
61,22
61,21
61,21
61,21
61,22
61,20
61,21
61,22
61,23
61,20
61,20
61,20
61,19
61,22
61,22
61,22
61,19
61,21
61,23
61,23
61,22
61,23
61,24
61,24
61,23
61,21
61,22
61,21
61,22
61,22
61,23
61,21
61,21
61,22
61,21
61,21
61,23
61,22
61,23
61,22
61,22
61,21
61,22
61,23
61,21
61,22
61,23
61,20
61,22
61,21
61,22
61,21
61,20
61,21
61,21
61,21
61,22
61,22
61,22
61,21
61,22
61,20
61,22
61,21
61,21
61,21
61,22
61,21
61,23
61,23
61,22
61,23
61,21
61,23
61,22
61,22
61,22
61,22
61,23
61,21
61,21
61,22
61,22
61,22
61,22
61,23
61,21
61,21
61,22
61,24
61,22
61,21
61,22
61,21
61,21
61,22
61,20
61,22
61,22
61,22
61,22
61,20
61,22
61,20
61,22
61,21
61,25
61,24
61,23
61,23
61,24
61,25
61,22
61,23
61,23
61,23
61,25
61,25
61,21
61,22
61,21
61,24
61,23
61,23
61,23
61,23
61,21
61,23
61,23
61,23
61,24
61,23
61,23
61,23
61,23
61,24
61,23
61,22
61,23
61,24
61,22
61,21
61,22
61,22
61,23
61,18
61,22
61,22
61,22
61,23
61,21
61,22
61,23
61,25
61,25
61,25
61,23
61,23
61,25
61,22
61,23
61,23
61,22
61,23
61,24
61,24
61,24
61,23
61,23
61,24
61,21
61,23
61,21
61,23
61,23
61,23
61,23
61,24
61,24
61,24
61,23
61,23
61,23
61,23
61,23
61,24
61,24
61,25
61,25
61,26
61,25
61,23
61,24
61,25
61,25
61,24
61,22
61,25
61,24
61,26
61,22
61,25
61,23
61,25
61,24
61,24
61,23
61,26
61,24
61,25
61,21
61,25
61,24
61,24
61,22
61,23
61,24
61,23
61,23
61,25
61,24
61,26
61,25
61,25
61,25
61,26
61,25
61,24
61,26
61,24
61,26
61,21
61,27
61,27
61,23
61,25
61,22
61,24
61,26
61,26
61,25
61,26
61,24
61,24
61,25
61,23
61,25
61,25
61,27
61,25
61,25
61,25
61,26
61,25
61,28
61,25
61,27
61,24
61,26
61,23
61,23
61,25
61,27
61,26
61,26
61,24
61,25
61,25
61,26
61,26
61,26
61,22
61,26
61,25
61,25
61,24
61,25
61,24
61,26
61,26
61,25
61,24
61,25
61,28
61,26
61,25
61,26
61,25
61,26
61,28
61,26
61,29
61,26
61,28
61,25
61,28
61,29
61,26
61,27
61,26
61,27
61,26
61,28
61,26
61,27
61,27
61,28
61,29
61,27
61,26
61,27
61,26
61,27
61,26
61,28
61,26
61,25
61,27
61,28
61,26
61,26
61,26
61,27
61,26
61,26
61,40
61,36
61,33
61,33
61,35
61,36
61,34
61,32
61,33
61,32
61,30
61,35
61,33
61,39
61,33
61,29
61,34
61,32
61,32
61,34
61,32
61,31
61,30
61,31
61,29
61,32
61,34
61,29
61,29
61,29
61,31
61,31
61,32
61,31
61,26
61,28
61,29
61,30
61,27
61,29
61,30
61,31
61,28
61,28
61,27
61,34
61,29
61,29
61,29
61,28
61,29
61,30
61,28
61,28
61,32
61,27
61,29
61,37
61,28
61,27
61,36
61,29
61,32
61,30
61,32
61,29
61,32
61,29
61,34
61,28
61,32
61,26
61,25
61,30
61,31
61,27
61,33
61,30
61,27
61,30
61,26
61,31
61,29
61,29
61,29
61,33
61,30
61,32
61,30
61,29
61,37
61,27
61,28
61,29
61,30
61,31
61,34
61,29
61,31
60,16
60,18
60,17
60,17
60,18
60,17
60,19
60,19
60,19
60,18
60,17
60,18
60,18
60,19
60,17
60,18
60,19
60,19
60,19
60,19
60,17
60,19
60,19
60,17
60,17
60,19
60,20
60,19
60,18
60,19
60,19
60,20
60,19
60,18
60,19
60,18
60,19
60,19
60,18
60,19
60,19
60,19
60,18
60,17
60,19
60,18
60,17
60,18
60,20
60,20
60,20
60,19
60,20
60,20
60,20
60,20
60,20
60,18
60,17
60,18
60,18
60,19
60,20
60,20
60,19
60,19
60,19
60,20
60,20
60,20
60,19
60,18
60,18
60,19
60,19
60,18
60,20
60,20
60,20
60,20
60,20
60,19
60,20
60,19
60,19
60,19
60,19
60,20
60,19
60,20
60,18
60,19
60,19
60,19
60,18
60,19
60,18
60,19
60,18
60,18
60,18
60,18
60,18
60,21
60,20
60,20
60,19
60,19
60,20
60,20
60,19
60,20
60,20
60,20
60,19
60,20
60,19
60,20
60,18
60,21
60,20
60,19
60,18
60,20
60,20
60,20
60,19
60,19
60,18
60,18
60,18
60,20
60,18
60,19
60,19
60,18
60,19
60,18
60,21
60,21
60,20
60,20
60,21
60,21
60,19
60,21
60,19
60,21
60,21
60,20
60,19
60,20
60,21
60,21
60,21
60,20
60,19
60,21
60,18
60,18
60,19
60,19
60,19
60,18
60,20
60,20
60,21
60,21
60,20
60,19
60,20
60,18
60,19
60,21
60,21
60,21
60,21
60,21
60,21
60,21
60,20
60,19
60,20
60,18
60,19
60,21
60,20
60,19
60,19
60,20
60,21
60,20
60,20
60,22
60,19
60,19
60,19
60,19
60,19
60,19
60,19
60,20
60,20
60,19
60,19
60,21
60,22
60,21
60,19
60,22
60,21
60,19
60,19
60,19
60,19
60,20
60,20
60,21
60,20
60,21
60,20
60,20
60,20
60,19
60,19
60,18
60,18
60,20
60,21
60,20
60,20
60,20
60,20
60,20
60,22
60,22
60,21
60,22
60,21
60,20
60,21
60,22
60,20
60,21
60,19
60,20
60,20
60,22
60,22
60,22
60,21
60,22
60,22
60,20
60,23
60,21
60,22
60,20
60,21
60,21
60,20
60,22
60,21
60,20
60,19
60,20
60,20
60,23
60,23
60,22
60,22
60,22
60,22
60,22
60,22
60,21
60,22
60,21
60,21
60,21
60,21
60,21
60,22
60,22
60,22
60,19
60,20
60,20
60,23
60,21
60,20
60,20
60,22
60,20
60,19
60,22
60,20
60,21
60,20
60,22
60,20
60,22
60,20
60,22
60,21
60,21
60,20
60,18
60,22
60,18
60,18
60,20
60,21
60,20
60,22
60,23
60,23
60,22
60,24
60,23
60,23
60,23
60,22
60,21
60,23
60,24
60,22
60,20
60,19
60,22
60,20
60,22
60,21
60,23
60,23
60,21
60,22
60,23
60,20
60,21
60,23
60,21
60,22
60,22
60,22
60,20
60,21
60,22
60,20
60,22
60,20
60,22
60,20
60,21
60,21
60,21
60,21
60,20
60,21
60,21
60,20
60,21
60,24
60,20
60,23
60,21
60,21
60,23
60,23
60,23
60,23
60,23
60,22
60,22
60,22
60,21
60,23
60,22
60,23
60,23
60,22
60,21
60,23
60,21
60,22
60,22
60,22
60,21
60,21
60,21
60,21
60,24
60,21
60,22
60,19
60,23
60,22
60,21
60,22
60,22
60,22
60,21
60,22
60,22
60,23
60,22
60,22
60,22
60,22
60,21
60,23
60,18
60,22
60,21
60,21
60,21
60,23
60,24
60,23
60,25
60,24
60,24
60,23
60,22
60,24
60,23
60,23
60,21
60,23
60,23
60,22
60,23
60,23
60,22
60,24
60,24
60,23
60,23
60,23
60,20
60,22
60,21
60,24
60,23
60,21
60,23
60,24
60,22
60,23
60,21
60,23
60,21
60,23
60,23
60,22
60,21
60,21
60,23
60,22
60,24
60,22
60,24
60,24
60,24
60,24
60,24
60,22
60,22
60,24
60,23
60,22
60,22
60,23
60,22
60,24
60,24
60,21
60,24
60,23
60,23
60,24
60,22
60,21
60,24
60,24
60,24
60,23
60,18
60,24
60,26
60,25
60,23
60,23
60,24
60,24
60,26
60,22
60,25
60,24
60,22
60,26
60,22
60,21
60,24
60,23
60,24
60,20
60,24
60,24
60,24
60,24
60,24
60,24
60,22
60,25
60,25
60,23
60,25
60,24
60,24
60,23
60,24
60,23
60,25
60,26
60,25
60,24
60,24
60,26
60,23
60,26
60,25
60,25
60,24
60,24
60,24
60,26
60,24
60,25
60,23
60,27
60,24
60,25
60,27
60,28
60,25
60,27
60,26
60,26
60,25
60,26
60,26
60,26
60,26
60,25
60,25
60,25
60,27
60,26
60,26
60,25
60,26
60,25
60,24
60,25
60,26
60,25
60,26
60,26
60,26
60,26
60,26
60,25
60,25
60,27
60,27
60,27
60,25
60,25
60,26
60,25
60,26
60,28
60,28
60,27
60,27
60,27
60,27
60,27
60,25
60,27
60,27
60,27
60,28
60,26
60,27
60,30
60,26
60,27
60,29
60,28
60,27
60,30
60,29
60,26
60,26
60,26
60,27
60,28
60,25
60,28
60,26
60,27
60,34
60,37
60,34
60,33
60,30
60,31
60,33
60,32
60,38
60,33
60,32
60,32
60,33
60,31
60,30
60,32
60,34
60,35
60,35
60,29
60,29
60,34
60,30
60,28
60,29
60,28
60,27
60,30
60,29
60,28
60,29
60,25
60,28
60,28
60,29
60,28
60,30
60,26
60,26
60,28
60,27
60,28
60,32
60,30
60,29
60,30
60,28
60,31
60,29
60,28
60,30
60,37
60,32
60,36
60,27
60,31
60,33
60,31
60,30
60,29
60,27
60,29
60,29
60,29
60,28
60,30
60,30
60,30
60,31
60,27
60,30
60,34
60,29
60,29
60,31
60,28
60,32
60,30
60,29
60,32
60,30
60,27
60,38
60,35
60,31
60,33
60,28
60,27
59,17
59,17
59,18
59,18
59,17
59,18
59,18
59,19
59,19
59,17
59,18
59,18
59,17
59,19
59,19
59,18
59,17
59,17
59,18
59,18
59,18
59,17
59,19
59,18
59,18
59,19
59,18
59,18
59,19
59,19
59,18
59,17
59,18
59,19
59,18
59,18
59,18
59,19
59,19
59,17
59,18
59,19
59,17
59,18
59,20
59,18
59,19
59,18
59,19
59,18
59,19
59,18
59,20
59,20
59,19
59,20
59,19
59,18
59,19
59,19
59,19
59,18
59,19
59,18
59,20
59,20
59,18
59,17
59,18
59,18
59,20
59,20
59,20
59,19
59,21
59,21
59,20
59,19
59,19
59,20
59,20
59,20
59,19
59,18
59,18
59,19
59,18
59,19
59,20
59,19
59,20
59,18
59,18
59,20
59,20
59,21
59,21
59,21
59,20
59,21
59,21
59,19
59,20
59,21
59,21
59,19
59,21
59,21
59,19
59,21
59,19
59,20
59,21
59,21
59,19
59,20
59,19
59,19
59,19
59,21
59,20
59,19
59,20
59,19
59,21
59,19
59,17
59,20
59,18
59,19
59,19
59,20
59,19
59,20
59,19
59,20
59,20
59,21
59,21
59,21
59,20
59,21
59,20
59,21
59,21
59,20
59,19
59,18
59,19
59,20
59,19
59,20
59,20
59,20
59,22
59,22
59,21
59,22
59,21
59,21
59,21
59,20
59,21
59,20
59,20
59,20
59,20
59,19
59,20
59,19
59,21
59,19
59,20
59,19
59,19
59,20
59,19
59,20
59,19
59,21
59,19
59,19
59,20
59,20
59,20
59,22
59,21
59,20
59,18
59,20
59,20
59,19
59,22
59,22
59,21
59,20
59,22
59,22
59,22
59,21
59,21
59,22
59,21
59,20
59,21
59,22
59,19
59,20
59,21
59,21
59,22
59,19
59,19
59,20
59,20
59,19
59,20
59,22
59,21
59,21
59,20
59,20
59,19
59,20
59,18
59,21
59,20
59,23
59,22
59,21
59,21
59,22
59,22
59,21
59,22
59,21
59,23
59,22
59,21
59,21
59,22
59,20
59,19
59,22
59,20
59,20
59,20
59,20
59,22
59,20
59,20
59,19
59,21
59,20
59,20
59,22
59,20
59,20
59,23
59,22
59,22
59,22
59,21
59,22
59,21
59,21
59,23
59,21
59,22
59,21
59,21
59,23
59,21
59,21
59,22
59,23
59,23
59,23
59,23
59,21
59,20
59,21
59,22
59,21
59,23
59,20
59,22
59,21
59,22
59,22
59,18
59,23
59,23
59,21
59,21
59,21
59,24
59,22
59,23
59,23
59,21
59,22
59,22
59,24
59,21
59,24
59,21
59,20
59,22
59,23
59,19
59,23
59,23
59,22
59,23
59,21
59,21
59,21
59,21
59,23
59,21
59,20
59,22
59,20
59,21
59,23
59,22
59,21
59,24
59,24
59,23
59,24
59,23
59,24
59,22
59,22
59,23
59,23
59,22
59,22
59,24
59,22
59,24
59,24
59,22
59,24
59,22
59,22
59,21
59,23
59,22
59,23
59,21
59,22
59,24
59,22
59,23
59,21
59,20
59,24
59,22
59,24
59,24
59,23
59,25
59,25
59,24
59,24
59,23
59,20
59,23
59,22
59,24
59,22
59,24
59,21
59,23
59,23
59,20
59,22
59,25
59,21
59,23
59,21
59,22
59,23
59,22
59,22
59,24
59,23
59,25
59,26
59,25
59,25
59,25
59,24
59,25
59,25
59,25
59,24
59,24
59,24
59,22
59,26
59,25
59,24
59,24
59,24
59,25
59,25
59,26
59,25
59,24
59,23
59,20
59,24
59,24
59,27
59,27
59,24
59,26
59,25
59,25
59,27
59,26
59,24
59,26
59,22
59,23
59,24
59,22
59,23
59,25
59,24
59,25
59,24
59,25
59,25
59,25
59,26
59,24
59,27
59,25
59,23
59,25
59,26
59,25
59,26
59,26
59,26
59,27
59,24
59,25
59,26
59,26
59,26
59,28
59,25
59,25
59,26
59,27
59,28
59,28
59,28
59,29
59,26
59,27
59,27
59,27
59,27
59,26
59,25
59,25
59,24
59,27
59,26
59,28
59,27
59,26
59,27
59,28
59,26
59,29
59,36
59,36
59,40
59,35
59,35
59,37
59,32
59,32
59,33
59,32
59,36
59,34
59,33
59,29
59,30
59,29
59,30
59,29
59,32
59,35
59,27
59,32
59,28
59,27
59,31
59,27
59,28
59,29
59,29
59,27
59,31
59,30
59,29
59,30
59,28
59,29
59,31
59,31
59,32
59,31
59,27
59,28
59,29
59,28
59,38
59,26
59,29
59,29
59,29
59,30
59,28
59,33
59,31
59,30
59,30
59,27
59,30
59,34
59,38
59,30
59,29
59,33
58,17
58,18
58,17
58,18
58,19
58,19
58,18
58,19
58,19
58,18
58,19
58,19
58,17
58,18
58,18
58,18
58,18
58,17
58,19
58,18
58,17
58,18
58,19
58,17
58,19
58,19
58,18
58,18
58,19
58,19
58,18
58,18
58,19
58,18
58,18
58,17
58,18
58,18
58,19
58,20
58,19
58,19
58,20
58,18
58,20
58,19
58,18
58,18
58,19
58,17
58,18
58,20
58,18
58,18
58,17
58,19
58,20
58,19
58,19
58,19
58,20
58,19
58,18
58,18
58,19
58,20
58,18
58,19
58,19
58,19
58,18
58,18
58,19
58,18
58,19
58,19
58,20
58,20
58,19
58,19
58,19
58,20
58,19
58,20
58,17
58,20
58,18
58,19
58,18
58,20
58,19
58,18
58,18
58,18
58,19
58,19
58,17
58,19
58,17
58,18
58,21
58,20
58,21
58,21
58,20
58,20
58,20
58,20
58,19
58,18
58,20
58,19
58,19
58,19
58,19
58,19
58,18
58,20
58,20
58,20
58,20
58,19
58,19
58,19
58,19
58,19
58,18
58,20
58,19
58,21
58,20
58,22
58,21
58,21
58,20
58,20
58,20
58,18
58,20
58,19
58,19
58,19
58,20
58,20
58,19
58,20
58,19
58,19
58,20
58,20
58,20
58,19
58,19
58,19
58,20
58,18
58,19
58,22
58,21
58,21
58,21
58,21
58,19
58,20
58,19
58,21
58,20
58,19
58,19
58,20
58,20
58,19
58,19
58,20
58,18
58,20
58,18
58,21
58,20
58,22
58,23
58,22
58,22
58,22
58,19
58,21
58,21
58,19
58,20
58,21
58,22
58,22
58,20
58,21
58,22
58,22
58,20
58,21
58,20
58,21
58,20
58,21
58,20
58,19
58,20
58,21
58,20
58,20
58,21
58,20
58,20
58,22
58,22
58,21
58,22
58,21
58,23
58,22
58,22
58,22
58,22
58,20
58,21
58,20
58,21
58,20
58,20
58,21
58,21
58,21
58,21
58,21
58,21
58,20
58,21
58,19
58,20
58,20
58,20
58,19
58,20
58,21
58,20
58,20
58,21
58,22
58,20
58,20
58,20
58,20
58,21
58,20
58,18
58,23
58,23
58,21
58,22
58,23
58,22
58,21
58,21
58,23
58,21
58,21
58,22
58,22
58,21
58,22
58,22
58,21
58,21
58,23
58,18
58,21
58,23
58,22
58,21
58,20
58,23
58,22
58,21
58,22
58,20
58,23
58,21
58,21
58,22
58,21
58,20
58,23
58,22
58,21
58,22
58,22
58,22
58,21
58,20
58,22
58,23
58,23
58,23
58,22
58,24
58,23
58,22
58,22
58,21
58,21
58,23
58,23
58,24
58,23
58,22
58,22
58,21
58,23
58,24
58,21
58,20
58,23
58,22
58,21
58,22
58,22
58,22
58,20
58,21
58,22
58,22
58,21
58,24
58,25
58,23
58,22
58,24
58,23
58,24
58,24
58,23
58,22
58,22
58,23
58,24
58,21
58,23
58,24
58,24
58,22
58,22
58,21
58,20
58,22
58,22
58,23
58,24
58,22
58,21
58,22
58,23
58,23
58,23
58,25
58,22
58,25
58,23
58,24
58,24
58,22
58,21
58,23
58,21
58,24
58,24
58,23
58,22
58,23
58,23
58,22
58,24
58,23
58,21
58,24
58,23
58,23
58,20
58,24
58,25
58,24
58,24
58,23
58,23
58,24
58,24
58,23
58,24
58,24
58,23
58,24
58,23
58,24
58,25
58,25
58,25
58,24
58,24
58,26
58,25
58,25
58,25
58,21
58,26
58,24
58,24
58,25
58,25
58,25
58,26
58,25
58,26
58,26
58,22
58,26
58,25
58,22
58,25
58,26
58,25
58,24
58,26
58,28
58,26
58,29
58,27
58,27
58,28
58,26
58,26
58,26
58,28
58,27
58,28
58,25
58,40
58,36
58,34
58,34
58,33
58,33
58,34
58,33
58,31
58,35
58,31
58,37
58,26
58,27
58,27
58,27
58,30
58,29
58,28
58,28
58,29
58,28
58,26
58,29
58,27
58,36
58,27
58,30
58,31
58,30
58,33
58,31
58,28
58,33
58,28
58,29
58,29
58,29
58,33
58,33
58,28
58,27
58,37
57,17
57,17
57,17
57,17
57,19
57,18
57,18
57,17
57,17
57,18
57,17
57,19
57,18
57,19
57,18
57,18
57,19
57,20
57,17
57,19
57,18
57,17
57,19
57,17
57,17
57,18
57,19
57,19
57,19
57,18
57,20
57,20
57,19
57,20
57,20
57,20
57,18
57,19
57,19
57,18
57,18
57,20
57,17
57,17
57,19
57,20
57,19
57,19
57,20
57,17
57,19
57,19
57,21
57,20
57,20
57,18
57,21
57,20
57,18
57,19
57,19
57,20
57,20
57,19
57,19
57,19
57,19
57,18
57,19
57,19
57,19
57,19
57,19
57,20
57,21
57,20
57,21
57,19
57,20
57,19
57,20
57,20
57,21
57,19
57,21
57,20
57,19
57,20
57,20
57,20
57,20
57,19
57,19
57,18
57,21
57,20
57,20
57,20
57,21
57,20
57,21
57,20
57,19
57,21
57,20
57,20
57,20
57,21
57,20
57,20
57,20
57,18
57,19
57,19
57,20
57,22
57,19
57,21
57,19
57,19
57,19
57,18
57,19
57,20
57,20
57,22
57,20
57,20
57,21
57,21
57,20
57,19
57,20
57,20
57,21
57,21
57,19
57,21
57,22
57,21
57,21
57,19
57,20
57,22
57,21
57,20
57,19
57,20
57,19
57,21
57,19
57,19
57,19
57,22
57,22
57,21
57,22
57,21
57,22
57,20
57,21
57,21
57,20
57,21
57,21
57,20
57,20
57,20
57,20
57,21
57,20
57,21
57,22
57,20
57,20
57,20
57,22
57,22
57,22
57,21
57,22
57,23
57,21
57,21
57,21
57,21
57,21
57,20
57,22
57,21
57,20
57,20
57,20
57,20
57,20
57,20
57,21
57,19
57,21
57,20
57,20
57,19
57,21
57,19
57,21
57,21
57,20
57,20
57,22
57,20
57,19
57,21
57,22
57,21
57,20
57,20
57,20
57,23
57,23
57,23
57,21
57,22
57,23
57,22
57,23
57,22
57,21
57,22
57,22
57,21
57,23
57,23
57,21
57,20
57,20
57,21
57,23
57,20
57,20
57,22
57,20
57,22
57,22
57,21
57,23
57,22
57,23
57,22
57,23
57,22
57,19
57,22
57,22
57,20
57,21
57,23
57,23
57,23
57,22
57,22
57,22
57,22
57,22
57,24
57,24
57,24
57,22
57,22
57,23
57,21
57,24
57,21
57,23
57,23
57,22
57,22
57,21
57,24
57,22
57,21
57,22
57,22
57,25
57,23
57,23
57,23
57,23
57,23
57,21
57,25
57,22
57,22
57,23
57,22
57,22
57,22
57,23
57,24
57,22
57,24
57,21
57,23
57,24
57,22
57,24
57,25
57,23
57,23
57,24
57,25
57,23
57,25
57,24
57,24
57,24
57,24
57,23
57,25
57,25
57,24
57,25
57,26
57,25
57,22
57,26
57,24
57,25
57,24
57,26
57,27
57,26
57,23
57,27
57,27
57,29
57,27
57,39
57,32
57,32
57,28
57,28
57,32
57,25
57,27
57,28
57,31
57,29
57,30
57,29
57,31
57,28
57,29
57,28
57,32
57,32
57,29
57,27
57,34
57,28
57,28
56,17
56,18
56,18
56,18
56,18
56,18
56,18
56,19
56,19
56,19
56,17
56,17
56,17
56,18
56,18
56,19
56,18
56,19
56,18
56,18
56,19
56,19
56,18
56,18
56,17
56,18
56,19
56,18
56,18
56,19
56,18
56,19
56,18
56,19
56,18
56,19
56,17
56,19
56,18
56,19
56,20
56,20
56,20
56,19
56,19
56,19
56,19
56,18
56,18
56,17
56,17
56,20
56,18
56,19
56,20
56,20
56,20
56,19
56,20
56,18
56,20
56,20
56,20
56,18
56,19
56,18
56,18
56,19
56,18
56,20
56,20
56,20
56,20
56,20
56,20
56,19
56,21
56,19
56,18
56,20
56,18
56,21
56,17
56,20
56,20
56,20
56,19
56,19
56,20
56,18
56,21
56,20
56,19
56,19
56,21
56,19
56,20
56,20
56,20
56,21
56,20
56,19
56,18
56,20
56,19
56,20
56,19
56,20
56,19
56,19
56,19
56,20
56,19
56,19
56,21
56,21
56,19
56,21
56,20
56,21
56,20
56,19
56,20
56,21
56,20
56,19
56,19
56,19
56,20
56,19
56,19
56,19
56,20
56,20
56,20
56,20
56,19
56,20
56,20
56,22
56,21
56,20
56,20
56,18
56,19
56,19
56,18
56,21
56,21
56,19
56,19
56,18
56,21
56,19
56,21
56,20
56,21
56,18
56,20
56,19
56,21
56,20
56,20
56,19
56,17
56,18
56,19
56,18
56,21
56,20
56,22
56,21
56,20
56,22
56,22
56,22
56,22
56,20
56,21
56,20
56,22
56,22
56,19
56,20
56,21
56,21
56,19
56,22
56,22
56,20
56,21
56,19
56,20
56,22
56,21
56,21
56,22
56,20
56,19
56,20
56,21
56,19
56,20
56,20
56,22
56,23
56,20
56,20
56,19
56,20
56,23
56,20
56,20
56,21
56,20
56,21
56,21
56,22
56,19
56,22
56,22
56,20
56,20
56,19
56,22
56,22
56,21
56,22
56,22
56,22
56,22
56,19
56,22
56,22
56,21
56,23
56,20
56,22
56,20
56,22
56,20
56,21
56,23
56,21
56,22
56,21
56,18
56,20
56,20
56,22
56,22
56,23
56,21
56,19
56,22
56,22
56,20
56,19
56,23
56,22
56,24
56,20
56,21
56,21
56,20
56,22
56,21
56,22
56,21
56,21
56,22
56,22
56,20
56,20
56,18
56,24
56,24
56,22
56,21
56,22
56,24
56,22
56,21
56,24
56,23
56,20
56,22
56,22
56,24
56,24
56,24
56,24
56,23
56,23
56,20
56,22
56,25
56,23
56,23
56,24
56,23
56,24
56,23
56,23
56,23
56,24
56,25
56,24
56,24
56,24
56,26
56,23
56,24
56,24
56,24
56,22
56,23
56,24
56,24
56,24
56,24
56,26
56,24
56,27
56,25
56,27
56,27
56,26
56,26
56,23
56,25
56,24
56,24
56,24
56,28
56,27
56,26
56,25
56,26
56,24
56,26
56,29
56,27
56,26
56,29
56,25
56,27
56,27
56,27
56,26
56,37
56,34
56,36
56,27
56,35
56,32
56,27
56,37
56,28
56,30
55,17
55,17
55,18
55,17
55,17
55,18
55,18
55,17
55,19
55,19
55,19
55,17
55,17
55,18
55,18
55,17
55,17
55,19
55,17
55,17
55,18
55,17
55,18
55,18
55,18
55,18
55,19
55,18
55,17
55,19
55,18
55,18
55,20
55,18
55,20
55,19
55,20
55,20
55,19
55,18
55,18
55,19
55,19
55,18
55,18
55,18
55,18
55,20
55,20
55,20
55,20
55,19
55,19
55,20
55,19
55,18
55,20
55,19
55,19
55,18
55,19
55,20
55,19
55,19
55,18
55,19
55,20
55,21
55,19
55,20
55,20
55,19
55,18
55,19
55,18
55,20
55,19
55,19
55,21
55,18
55,18
55,19
55,19
55,18
55,18
55,18
55,20
55,19
55,21
55,17
55,21
55,20
55,20
55,20
55,20
55,21
55,19
55,20
55,19
55,19
55,19
55,19
55,20
55,19
55,19
55,18
55,18
55,21
55,18
55,19
55,18
55,19
55,18
55,21
55,20
55,20
55,18
55,21
55,21
55,19
55,18
55,19
55,21
55,18
55,20
55,19
55,18
55,19
55,18
55,19
55,21
55,21
55,22
55,21
55,19
55,22
55,20
55,19
55,19
55,19
55,21
55,19
55,21
55,22
55,20
55,22
55,21
55,21
55,21
55,22
55,22
55,21
55,20
55,20
55,22
55,20
55,20
55,19
55,19
55,20
55,21
55,22
55,22
55,22
55,20
55,19
55,20
55,20
55,20
55,19
55,20
55,23
55,20
55,20
55,21
55,20
55,22
55,21
55,21
55,20
55,21
55,20
55,19
55,20
55,21
55,19
55,20
55,22
55,21
55,23
55,21
55,20
55,21
55,22
55,21
55,22
55,21
55,18
55,20
55,20
55,20
55,23
55,23
55,20
55,22
55,21
55,20
55,21
55,20
55,22
55,23
55,22
55,22
55,21
55,20
55,22
55,21
55,22
55,21
55,23
55,23
55,22
55,20
55,21
55,20
55,19
55,24
55,24
55,23
55,22
55,23
55,24
55,24
55,23
55,22
55,22
55,22
55,21
55,22
55,20
55,21
55,21
55,24
55,23
55,23
55,21
55,24
55,22
55,23
55,22
55,26
55,25
55,25
55,21
55,24
55,23
55,23
55,26
55,24
55,26
55,25
55,26
55,26
55,26
55,29
55,27
55,28
55,26
55,26
55,35
55,36
55,30
55,29
55,30
54,17
54,17
54,18
54,18
54,17
54,17
54,18
54,19
54,18
54,17
54,18
54,19
54,18
54,19
54,19
54,18
54,18
54,18
54,17
54,18
54,17
54,17
54,17
54,18
54,19
54,19
54,19
54,18
54,18
54,19
54,18
54,19
54,18
54,19
54,18
54,19
54,19
54,18
54,19
54,18
54,18
54,17
54,17
54,17
54,19
54,19
54,20
54,19
54,19
54,18
54,19
54,19
54,19
54,18
54,18
54,19
54,19
54,17
54,18
54,19
54,20
54,20
54,19
54,17
54,19
54,19
54,19
54,19
54,18
54,18
54,19
54,20
54,18
54,17
54,18
54,20
54,19
54,18
54,19
54,20
54,17
54,19
54,19
54,18
54,18
54,18
54,20
54,21
54,20
54,21
54,20
54,20
54,20
54,20
54,21
54,20
54,21
54,20
54,19
54,20
54,20
54,19
54,19
54,18
54,20
54,18
54,19
54,19
54,19
54,19
54,19
54,19
54,18
54,18
54,19
54,18
54,21
54,20
54,19
54,21
54,20
54,18
54,18
54,20
54,19
54,18
54,18
54,19
54,21
54,21
54,21
54,21
54,19
